GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	DAY	MONTH	YEAR	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
475	2792NIG           	48001	05 December 2010	5	12	2010	1	Battle-No change of territory	Boko Haram		3	Police Forces of Nigeria (2007-2010)		1	13	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	"A police checkpoint in the city of Maiduguri, the centre of last year's uprising, came under fire from attackers and officers shot back. The police had superior power which forced the attackers believed to be members of Boko Haram to flee and no casualty was recorded."	0
475	2791NIG           	48000	05 December 2010	5	12	2010	1	Riots/Protests	Protesters (Nigeria)		6	Police Forces of Nigeria (2007-2010)		1	16	Nigeria	Lagos	LagosIsland		Lagos City	6.453060	3.395830	1	Agence France Presse	Riot police were deployed to quell a protest in Lagos following the alleged police killing of a man. 	0
475	2793NIG           	48027	09 December 2010	9	12	2010	1	Battle-No change of territory	Boko Haram		3	Military Forces of Nigeria (2007-2010)		1	13	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	"Gunmen suspected of belonging to a radical Islamic sect, Boko Haram, launched an attack on a military patrol, burning a military vehicle. Scores of gunmen stormed the neighbourhood where the patrol team was stationed and opened fire on soldiers. The soldiers fired back, resulting in a shootout that lasted for about two hours. One attacker was shot and captured. "	0
475	2794NIG           	48043	11 December 2010	11	12	2010	1	Non-violent transfer of territory	Unidentified Armed Group (Nigeria)		3	Military Forces of Nigeria (2007-2010) Joint Task Force		1	13	Nigeria	Rivers	Asari-To		Rivers	4.750000	6.833330	3	Reuters	"A former Nigerian militant leader handed eight camps in the Niger Delta to the military over the weekend, part of efforts to prevent new gangs emerging in the oil region after last year's amnesty."	0
475	2795NIG           	48051	12 December 2010	12	12	2010	1	Battle-No change of territory	Military Forces of Nigeria (2007-2010) Joint Task Force		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Abia	Aba North		Aba	5.116670	7.366670	1	Agence France Presse	"Nigeria's special joint military force has killed an alleged kidnapper blamed for a series of abductions of workers and other crimes in southern Abia State. Obioma Nwankwo, otherwise known as Osisikankwu, was killed during a shootout between his gang and the JTF. "	1
475	2799NIG           	48188	24 December 2010	24	12	2010	1	Battle-No change of territory	Boko Haram		3	Military Forces of Nigeria (2010-)		1	13	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	"Suspected Islamist sect members of Boko Haram attacked a church during Christmas Eve services in northern Nigeria on Friday, but were repelled by the military after a gun battle and no worshippers were killed."	0
475	2802NIG           	48191	24 December 2010	24	12	2010	1	Battle-No change of territory	Boko Haram		3	Private Security Forces (Nigeria)		8	38	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	"Suspected Islamist sect members of Boko Haram attacked a third church during Christmas Eve services in northern Nigeria, killing one private security officer."	1
475	2797NIG           	48186	24 December 2010	24	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Plateau	Jos North		Jos	9.916670	8.900000	1	Agence France Presse	"In a separate series of explosions, homemade devices killed at least 24 in a second location in Jos, and injured a further 74. Boko Haram later claimed responsibility. "	24
475	2796NIG           	48185	24 December 2010	24	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Plateau	Jos North		Gada Biu	9.929444	8.870556	1	Reuters	An explosion killed at least 8 people and wounded red dozens more in a village near the central Nigerian city of Jos. Boko Haram later claimed responsibility. 	8
475	2800NIG           	48189	24 December 2010	24	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	Christian Group (Nigeria)	7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	"In a separate attack on a Baptist church in Alamderi area, five worshippers including a pastor of the church were killed by gunmen suspected to be members of Boko Haram"	6
475	2801NIG           	48190	24 December 2010	24	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	Christian Group (Nigeria)	7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	"Suspected Islamist sect members of Boko Haram attacked a church during Christmas Eve services in northern Nigeria on Friday, but were repelled by the military after a gun battle and no worshippers were killed. "	0
475	2798NIG           	48187	24 December 2010	24	12	2010	1	Riots/Protests	Rioters (Nigeria)		5			0	50	Nigeria	Plateau	Jos North		Jos	9.916670	8.900000	1	Agence France Presse	"Following a series of explosions in the city, police sought to calm the situation after residents reported that a gang of youths had barricaded a road leading to an area where one blast occurred and had set about five vehicles ablaze."	0
475	2804NIG           	48208	26 December 2010	26	12	2010	1	Battle-No change of territory	Fulani Ethnic Militia (Nigeria)		4	Berom Ethnic Militia (Nigeria)		4	44	Nigeria	Plateau	Jos North		Jos	9.916670	8.900000	1	Agence France Presse	"Clashes broke out between rival youth gangs in Jos following Christmas Eve attacks, killing one member. "	1
475	2803NIG           	48207	26 December 2010	26	12	2010	1	Riots/Protests	Rioters (Nigeria)		5	Police Forces of Nigeria (2010-)		1	15	Nigeria	Plateau	Jos North		Jos	9.916670	8.900000	1	Agence France Presse	"At least two houses burned in the Nigerian city of Jos amid outbursts of violent rioting, and smoke could be seen coming from another area amid tensions following Christmas Eve bomb attacks that left dozens dead. The unrest was attributed to youth gangs; security forces were deployed to restore calm. "	0
475	2805NIG           	48221	28 December 2010	28	12	2010	1	Battle-No change of territory	Boko Haram		3	Police Forces of Nigeria (2010-)	Civilians (Nigeria)	1	13	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	In an attack in the Bulunkutu neighbourhood of Maiduguri gunmen believed to be Boko Haram sect members shot and killed a policeman and injured a civilian	1
475	2806NIG           	48222	28 December 2010	28	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	Police Forces of Nigeria (2007-2010)	7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	"In an attack in Zinnari area of the city, gunmen suspected to be members of Boko Haram shot and killed a retired police officer, while two civilians in his company were injured."	1
475	2808NIG           	48235	29 December 2010	29	12	2010	1	Battle-No change of territory	Boko Haram		3	Police Forces of Nigeria (2010-)		1	13	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Reuters	A radical Islamist sect attacked a police patrol in Maiduguri. The attack was carried out by suspected Boko Haram members who burnt down the patrol van and exchanged fire with surviving officers. 	0
475	2809NIG           	48236	29 December 2010	29	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Reuters	"A radical Islamist sect conducted four separate targeted attacks on civilians in Maiduguri, killing all four. "	1
475	2810NIG           	48237	29 December 2010	29	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Reuters	"A radical Islamist sect conducted four separate targeted attacks on civilians in Maiduguri, killing all four. "	1
475	2811NIG           	48238	29 December 2010	29	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Reuters	"A radical Islamist sect conducted four separate targeted attacks on civilians in Maiduguri, killing all four. "	1
475	2812NIG           	48239	29 December 2010	29	12	2010	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Reuters	"A radical Islamist sect conducted four separate targeted attacks on civilians in Maiduguri, killing all four. "	1
475	2813NIG           	48240	29 December 2010	29	12	2010	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	PDP: People's Democratic Party	7	37	Nigeria	Bayelsa	Yenegoa		Yenagoa	4.924720	6.264170	1	Reuters	Bombs hit a political rally in a southern Nigerian city. The rally was being staged by a governorship aspirant from the ruling Peoples Democratic Party (PDP).	0
475	2807NIG           	48234	29 December 2010	29	12	2010	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Human Rights Justice and Peace Foundation	7	37	Nigeria	Abia	Aba North		Aba	5.116670	7.366670	1	Agence France Presse	Gunmen have shot dead a Nigerian human rights campaigner in the oil state of Abia. The victim had taken up issues against corruption and rights abuses in his native state which is notorious for kidnappings and robberies.	1
475	2814NIG           	48250	30 December 2010	30	12	2010	1	Violence against civilians	NURTW: National Union of Road Transport Workers		3	Civilians (Nigeria)	NURTW: National Union of Road Transport Workers	7	37	Nigeria	Oyo	IbadanNorth-West		Ibadan	7.387780	3.896390	1	Dow Jones	"A national transport union leader was shot dead Thursday. Abdul Lateef Salako, who led a faction of the National Union of Road Transport Workers in Oyo, was allegedly shot by members of a rival group within the union."	1
475	2815NIG           	48251	30 December 2010	30	12	2010	1	Violence against civilians	NURTW: National Union of Road Transport Workers		3	Civilians (Nigeria)	PDP: People's Democratic Party	7	37	Nigeria	Oyo	Atiba		Oyo State	8.000000	4.000000	3	BBC Monitoring Africa	"Two supporters of the Senate Leader, Teslim Folarin, were killed, allegedly by a faction within the NURTW. Two other supporters of Senator Folarin were injured in the shoot-out. "	2
475	2816NIG           	48262	31 December 2010	31	12	2010	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Military Forces of Nigeria (2007-2010)	7	37	Nigeria	Federal Capital Territory	Bwari		Abuja	9.080000	7.530000	1	Agence France Presse	"A bomb went off at a market on the edge of a military barracks in the Nigerian capital Abuja on New Year's Eve. The bomb killed at least four and injured at least 26 more more, including civilians and off-duty military personnel. "	4
475	2817NIG           	48278	01 January 2011	1	1	2011	1	Non-violent activity by a conflict actor	Boko Haram		3			0	30	Nigeria	Plateau	Jos North		Jos	9.916670	8.900000	1	Agence France Presse	Suspected Boko Haram arsonists burnt a church in a northern Nigerian city. Arsonists Saturday night who set a fire on the church that gutted a section of it before the fire was put out by residents. No one was hurt in the attack as there were no worshippers in the church at the time.	0
475	2818NIG           	48294	03 January 2011	3	1	2011	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	Police Forces of Nigeria (2007-2010)	7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	Suspected members of a radical Islamist sect blamed for a spate of recent attacks in northern Nigeria shot dead an off-duty policeman in Maiduguri. The victim was wearing civilian clothes and was about to enter his home when the attack took place. 	1
475	2819NIG           	48295	03 January 2011	3	1	2011	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.845000	13.160000	1	Agence France Presse	Gunmen killed three people at a movie theatre in a northern city in an attack police believe is politically-motivated ahead of general elections. The assailants were believed to be thugs loyal to a local politician. 	3
475	2822NIG           	48304	04 January 2011	4	1	2011	1	Non-violent activity by a conflict actor	DDM: Delta Democratic Militia		3			0	30	Nigeria	Delta	Ughelli North		Ughelli	5.500000	5.983330	1	BBC Monitoring Africa	A little-known group calling itself the Delta Democratic Militia claimed responsibility for an arson attack which razed the INEC offices in Delta state to the ground. The group claimed the attack was a warning against electoral malpractice in the upcoming polls.	0
